Year,Month,Season,District,Urban_Rural,Sector,Consumption_MU,Population,Avg_Temp,Industrial_Index,Transmission_Loss_Percent,Production_Cost_Rs,Generation_Thermal,Generation_Hydro,Generation_Renewable
2022,10,Monsoon,Surguja,Urban,Commercial,1500.08,711,29.2,17.6,17.4,6.58,0.667,0.124,0.209
2022,10,Monsoon,Surguja,Urban,Industrial,9450.31,711,29.2,17.6,17.4,6.58,0.667,0.124,0.209
2022,10,Monsoon,Surguja,Urban,Agricultural,268.1,711,29.2,17.6,17.4,6.58,0.667,0.124,0.209
2022,10,Monsoon,Surguja,Rural,Residential,615.27,711,29.2,17.6,17.4,6.58,0.667,0.124,0.209
2022,10,Monsoon,Surguja,Rural,Commercial,718.9,711,29.2,17.6,17.4,6.58,0.667,0.124,0.209
2022,10,Monsoon,Surguja,Rural,Industrial,939.22,711,29.2,17.6,17.4,6.58,0.667,0.124,0.209
2022,10,Monsoon,Surguja,Rural,Agricultural,212.15,711,29.2,17.6,17.4,6.58,0.667,0.124,0.209
2022,10,Monsoon,Bastar,Urban,Residential,898.79,600,31.3,15.6,18.0,6.57,0.667,0.124,0.209
2022,10,Monsoon,Bastar,Urban,Commercial,1209.22,600,31.3,15.6,18.0,6.57,0.667,0.124,0.209
2022,10,Monsoon,Bastar,Urban,Industrial,7022.56,600,31.3,15.6,18.0,6.57,0.667,0.124,0.209
2022,10,Monsoon,Bastar,Urban,Agricultural,178.44,600,31.3,15.6,18.0,6.57,0.667,0.124,0.209
2022,10,Monsoon,Bastar,Rural,Residential,193.71,600,31.3,15.6,18.0,6.57,0.667,0.124,0.209
2022,10,Monsoon,Bastar,Rural,Commercial,256.63,600,31.3,15.6,18.0,6.57,0.667,0.124,0.209
2022,10,Monsoon,Bastar,Rural,Industrial,2509.34,600,31.3,15.6,18.0,6.57,0.667,0.124,0.209
2022,10,Monsoon,Bastar,Rural,Agricultural,964.44,600,31.3,15.6,18.0,6.57,0.667,0.124,0.209
2022,10,Monsoon,Rajnandgaon,Urban,Residential,620.75,578,29.1,18.1,17.1,6.59,0.667,0.124,0.209
2022,10,Monsoon,Rajnandgaon,Urban,Commercial,1808.0,578,29.1,18.1,17.1,6.59,0.667,0.124,0.209
2022,10,Monsoon,Rajnandgaon,Urban,Industrial,4369.2,578,29.1,18.1,17.1,6.59,0.667,0.124,0.209
2022,10,Monsoon,Rajnandgaon,Urban,Agricultural,182.59,578,29.1,18.1,17.1,6.59,0.667,0.124,0.209
2022,10,Monsoon,Rajnandgaon,Rural,Residential,340.62,578,29.1,18.1,17.1,6.59,0.667,0.124,0.209
2022,10,Monsoon,Rajnandgaon,Rural,Commercial,368.37,578,29.1,18.1,17.1,6.59,0.667,0.124,0.209
2022,10,Monsoon,Rajnandgaon,Rural,Industrial,1033.79,578,29.1,18.1,17.1,6.59,0.667,0.124,0.209
2022,10,Monsoon,Rajnandgaon,Rural,Agricultural,804.23,578,29.1,18.1,17.1,6.59,0.667,0.124,0.209
2022,11,Winter,Raipur,Urban,Residential,469.44,1869,21.9,29.7,12.9,6.58,0.681,0.122,0.196
2022,11,Winter,Raipur,Urban,Commercial,964.98,1869,21.9,29.7,12.9,6.58,0.681,0.122,0.196
2022,11,Winter,Raipur,Urban,Industrial,15182.56,1869,21.9,29.7,12.9,6.58,0.681,0.122,0.196
2022,11,Winter,Raipur,Urban,Agricultural,194.98,1869,21.9,29.7,12.9,6.58,0.681,0.122,0.196
2022,11,Winter,Raipur,Rural,Residential,828.69,1869,21.9,29.7,12.9,6.58,0.681,0.122,0.196
2022,11,Winter,Raipur,Rural,Commercial,997.55,1869,21.9,29.7,12.9,6.58,0.681,0.122,0.196
2022,11,Winter,Raipur,Rural,Industrial,3282.07,1869,21.9,29.7,12.9,6.58,0.681,0.122,0.196
2022,11,Winter,Raipur,Rural,Agricultural,470.32,1869,21.9,29.7,12.9,6.58,0.681,0.122,0.196
2022,11,Winter,Bilaspur,Urban,Residential,1143.98,1241,25.3,24.5,15.3,6.57,0.681,0.122,0.196
2022,11,Winter,Bilaspur,Urban,Commercial,1917.72,1241,25.3,24.5,15.3,6.57,0.681,0.122,0.196
2022,11,Winter,Bilaspur,Urban,Industrial,4614.05,1241,25.3,24.5,15.3,6.57,0.681,0.122,0.196
2022,11,Winter,Bilaspur,Urban,Agricultural,178.74,1241,25.3,24.5,15.3,6.57,0.681,0.122,0.196
2022,11,Winter,Bilaspur,Rural,Residential,542.83,1241,25.3,24.5,15.3,6.57,0.681,0.122,0.196
2022,11,Winter,Bilaspur,Rural,Commercial,287.94,1241,25.3,24.5,15.3,6.57,0.681,0.122,0.196
2022,11,Winter,Bilaspur,Rural,Industrial,3995.87,1241,25.3,24.5,15.3,6.57,0.681,0.122,0.196
2022,11,Winter,Bilaspur,Rural,Agricultural,362.2,1241,25.3,24.5,15.3,6.57,0.681,0.122,0.196
2022,11,Winter,Durg,Urban,Residential,1089.41,1100,25.6,24.7,15.6,6.6,0.681,0.122,0.196
2022,11,Winter,Durg,Urban,Commercial,2140.81,1100,25.6,24.7,15.6,6.6,0.681,0.122,0.196
2022,11,Winter,Durg,Urban,Industrial,12974.57,1100,25.6,24.7,15.6,6.6,0.681,0.122,0.196
2022,11,Winter,Durg,Urban,Agricultural,175.43,1100,25.6,24.7,15.6,6.6,0.681,0.122,0.196
2022,11,Winter,Durg,Rural,Residential,466.67,1100,25.6,24.7,15.6,6.6,0.681,0.122,0.196
2022,11,Winter,Durg,Rural,Commercial,644.27,1100,25.6,24.7,15.6,6.6,0.681,0.122,0.196
2022,11,Winter,Durg,Rural,Industrial,5777.22,1100,25.6,24.7,15.6,6.6,0.681,0.122,0.196
2022,11,Winter,Durg,Rural,Agricultural,553.66,1100,25.6,24.7,15.6,6.6,0.681,0.122,0.196
2022,11,Winter,Korba,Urban,Residential,967.73,1039,21.7,70.6,15.8,6.61,0.681,0.122,0.196
2022,11,Winter,Korba,Urban,Commercial,2237.56,1039,21.7,70.6,15.8,6.61,0.681,0.122,0.196
2022,11,Winter,Korba,Urban,Industrial,71820.64,1039,21.7,70.6,15.8,6.61,0.681,0.122,0.196
2022,11,Winter,Korba,Urban,Agricultural,196.87,1039,21.7,70.6,15.8,6.61,0.681,0.122,0.196
2022,11,Winter,Korba,Rural,Residential,446.26,1039,21.7,70.6,15.8,6.61,0.681,0.122,0.196
2022,11,Winter,Korba,Rural,Commercial,926.52,1039,21.7,70.6,15.8,6.61,0.681,0.122,0.196
2022,11,Winter,Korba,Rural,Industrial,9080.51,1039,21.7,70.6,15.8,6.61,0.681,0.122,0.196
2022,11,Winter,Korba,Rural,Agricultural,235.77,1039,21.7,70.6,15.8,6.61,0.681,0.122,0.196
2022,11,Winter,Raigarh,Urban,Residential,556.62,897,25.9,61.8,16.3,6.42,0.681,0.122,0.196
2022,11,Winter,Raigarh,Urban,Commercial,565.35,897,25.9,61.8,16.3,6.42,0.681,0.122,0.196
2022,11,Winter,Raigarh,Urban,Industrial,19088.95,897,25.9,61.8,16.3,6.42,0.681,0.122,0.196
2022,11,Winter,Raigarh,Urban,Agricultural,94.77,897,25.9,61.8,16.3,6.42,0.681,0.122,0.196
2022,11,Winter,Raigarh,Rural,Residential,491.9,897,25.9,61.8,16.3,6.42,0.681,0.122,0.196
2022,11,Winter,Raigarh,Rural,Commercial,421.19,897,25.9,61.8,16.3,6.42,0.681,0.122,0.196
2022,11,Winter,Raigarh,Rural,Industrial,7006.43,897,25.9,61.8,16.3,6.42,0.681,0.122,0.196
2022,11,Winter,Raigarh,Rural,Agricultural,194.86,897,25.9,61.8,16.3,6.42,0.681,0.122,0.196
2022,11,Winter,Surguja,Urban,Residential,619.38,687,25.5,19.3,17.3,6.61,0.681,0.122,0.196
2022,11,Winter,Surguja,Urban,Commercial,404.35,687,25.5,19.3,17.3,6.61,0.681,0.122,0.196
2022,11,Winter,Surguja,Urban,Industrial,1006.0,687,25.5,19.3,17.3,6.61,0.681,0.122,0.196
2022,11,Winter,Surguja,Urban,Agricultural,154.24,687,25.5,19.3,17.3,6.61,0.681,0.122,0.196
2022,11,Winter,Surguja,Rural,Residential,646.22,687,25.5,19.3,17.3,6.61,0.681,0.122,0.196
2022,11,Winter,Surguja,Rural,Commercial,373.93,687,25.5,19.3,17.3,6.61,0.681,0.122,0.196
2022,11,Winter,Surguja,Rural,Industrial,914.09,687,25.5,19.3,17.3,6.61,0.681,0.122,0.196
2022,11,Winter,Surguja,Rural,Agricultural,310.29,687,25.5,19.3,17.3,6.61,0.681,0.122,0.196
2022,11,Winter,Bastar,Urban,Residential,1116.28,593,22.7,16.0,18.0,6.39,0.681,0.122,0.196
2022,11,Winter,Bastar,Urban,Commercial,808.98,593,22.7,16.0,18.0,6.39,0.681,0.122,0.196
2022,11,Winter,Bastar,Urban,Industrial,3931.24,593,22.7,16.0,18.0,6.39,0.681,0.122,0.196
2022,11,Winter,Bastar,Urban,Agricultural,72.58,593,22.7,16.0,18.0,6.39,0.681,0.122,0.196
2022,11,Winter,Bastar,Rural,Residential,464.6,593,22.7,16.0,18.0,6.39,0.681,0.122,0.196
2022,11,Winter,Bastar,Rural,Commercial,308.47,593,22.7,16.0,18.0,6.39,0.681,0.122,0.196
2022,11,Winter,Bastar,Rural,Industrial,1289.79,593,22.7,16.0,18.0,6.39,0.681,0.122,0.196
2022,11,Winter,Bastar,Rural,Agricultural,392.34,593,22.7,16.0,18.0,6.39,0.681,0.122,0.196
2022,11,Winter,Rajnandgaon,Urban,Residential,1240.28,595,24.1,21.5,16.9,6.46,0.681,0.122,0.196
2022,11,Winter,Rajnandgaon,Urban,Commercial,1441.19,595,24.1,21.5,16.9,6.46,0.681,0.122,0.196
2022,11,Winter,Rajnandgaon,Urban,Industrial,1372.56,595,24.1,21.5,16.9,6.46,0.681,0.122,0.196
2022,11,Winter,Rajnandgaon,Urban,Agricultural,110.88,595,24.1,21.5,16.9,6.46,0.681,0.122,0.196
2022,11,Winter,Rajnandgaon,Rural,Residential,163.12,595,24.1,21.5,16.9,6.46,0.681,0.122,0.196
2022,11,Winter,Rajnandgaon,Rural,Commercial,166.51,595,24.1,21.5,16.9,6.46,0.681,0.122,0.196
2022,11,Winter,Rajnandgaon,Rural,Industrial,6040.93,595,24.1,21.5,16.9,6.46,0.681,0.122,0.196
2022,11,Winter,Rajnandgaon,Rural,Agricultural,261.21,595,24.1,21.5,16.9,6.46,0.681,0.122,0.196
2022,12,Winter,Raipur,Urban,Residential,929.32,1936,25.7,26.9,13.5,6.37,0.655,0.147,0.198
2022,12,Winter,Raipur,Urban,Commercial,788.94,1936,25.7,26.9,13.5,6.37,0.655,0.147,0.198
2022,12,Winter,Raipur,Urban,Industrial,11319.58,1936,25.7,26.9,13.5,6.37,0.655,0.147,0.198
2022,12,Winter,Raipur,Urban,Agricultural,194.41,1936,25.7,26.9,13.5,6.37,0.655,0.147,0.198
2022,12,Winter,Raipur,Rural,Residential,329.96,1936,25.7,26.9,13.5,6.37,0.655,0.147,0.198
2022,12,Winter,Raipur,Rural,Commercial,805.63,1936,25.7,26.9,13.5,6.37,0.655,0.147,0.198
2022,12,Winter,Raipur,Rural,Industrial,1829.21,1936,25.7,26.9,13.5,6.37,0.655,0.147,0.198
2022,12,Winter,Raipur,Rural,Agricultural,306.33,1936,25.7,26.9,13.5,6.37,0.655,0.147,0.198
2022,12,Winter,Bilaspur,Urban,Residential,1353.99,1221,21.6,24.1,14.2,6.52,0.655,0.147,0.198
2022,12,Winter,Bilaspur,Urban,Commercial,2005.61,1221,21.6,24.1,14.2,6.52,0.655,0.147,0.198
2022,12,Winter,Bilaspur,Urban,Industrial,7730.56,1221,21.6,24.1,14.2,6.52,0.655,0.147,0.198
2022,12,Winter,Bilaspur,Urban,Agricultural,53.46,1221,21.6,24.1,14.2,6.52,0.655,0.147,0.198
2022,12,Winter,Bilaspur,Rural,Residential,147.99,1221,21.6,24.1,14.2,6.52,0.655,0.147,0.198
2022,12,Winter,Bilaspur,Rural,Commercial,1016.49,1221,21.6,24.1,14.2,6.52,0.655,0.147,0.198
2022,12,Winter,Bilaspur,Rural,Industrial,2823.63,1221,21.6,24.1,14.2,6.52,0.655,0.147,0.198
2022,12,Winter,Bilaspur,Rural,Agricultural,334.01,1221,21.6,24.1,14.2,6.52,0.655,0.147,0.198
2022,12,Winter,Durg,Urban,Residential,877.25,1015,25.4,26.2,15.9,6.5,0.655,0.147,0.198
2022,12,Winter,Durg,Urban,Commercial,1936.86,1015,25.4,26.2,15.9,6.5,0.655,0.147,0.198
2022,12,Winter,Durg,Urban,Industrial,18992.12,1015,25.4,26.2,15.9,6.5,0.655,0.147,0.198
2022,12,Winter,Durg,Urban,Agricultural,88.33,1015,25.4,26.2,15.9,6.5,0.655,0.147,0.198
2022,12,Winter,Durg,Rural,Residential,784.16,1015,25.4,26.2,15.9,6.5,0.655,0.147,0.198
2022,12,Winter,Durg,Rural,Commercial,990.13,1015,25.4,26.2,15.9,6.5,0.655,0.147,0.198
2022,12,Winter,Durg,Rural,Industrial,7279.82,1015,25.4,26.2,15.9,6.5,0.655,0.147,0.198
2022,12,Winter,Durg,Rural,Agricultural,571.02,1015,25.4,26.2,15.9,6.5,0.655,0.147,0.198
2022,12,Winter,Korba,Urban,Residential,370.96,1025,24.5,71.5,16.2,6.57,0.655,0.147,0.198
2022,12,Winter,Korba,Urban,Commercial,2531.35,1025,24.5,71.5,16.2,6.57,0.655,0.147,0.198
2022,12,Winter,Korba,Urban,Industrial,56475.8,1025,24.5,71.5,16.2,6.57,0.655,0.147,0.198
2022,12,Winter,Korba,Urban,Agricultural,218.38,1025,24.5,71.5,16.2,6.57,0.655,0.147,0.198
2022,12,Winter,Korba,Rural,Residential,1020.04,1025,24.5,71.5,16.2,6.57,0.655,0.147,0.198
2022,12,Winter,Korba,Rural,Commercial,228.41,1025,24.5,71.5,16.2,6.57,0.655,0.147,0.198
2022,12,Winter,Korba,Rural,Industrial,2751.78,1025,24.5,71.5,16.2,6.57,0.655,0.147,0.198
2022,12,Winter,Korba,Rural,Agricultural,403.01,1025,24.5,71.5,16.2,6.57,0.655,0.147,0.198
2022,12,Winter,Raigarh,Urban,Residential,1510.88,868,25.0,73.1,16.6,6.51,0.655,0.147,0.198
2022,12,Winter,Raigarh,Urban,Commercial,2490.78,868,25.0,73.1,16.6,6.51,0.655,0.147,0.198
2022,12,Winter,Raigarh,Urban,Industrial,36821.96,868,25.0,73.1,16.6,6.51,0.655,0.147,0.198
2022,12,Winter,Raigarh,Urban,Agricultural,134.54,868,25.0,73.1,16.6,6.51,0.655,0.147,0.198
2022,12,Winter,Raigarh,Rural,Residential,1075.94,868,25.0,73.1,16.6,6.51,0.655,0.147,0.198
2022,12,Winter,Raigarh,Rural,Commercial,255.24,868,25.0,73.1,16.6,6.51,0.655,0.147,0.198
2022,12,Winter,Raigarh,Rural,Industrial,22720.48,868,25.0,73.1,16.6,6.51,0.655,0.147,0.198
2022,12,Winter,Raigarh,Rural,Agricultural,160.56,868,25.0,73.1,16.6,6.51,0.655,0.147,0.198
2022,12,Winter,Surguja,Urban,Residential,844.97,728,22.1,19.7,17.0,6.45,0.655,0.147,0.198
2022,12,Winter,Surguja,Urban,Commercial,989.33,728,22.1,19.7,17.0,6.45,0.655,0.147,0.198
2022,12,Winter,Surguja,Urban,Industrial,13098.57,728,22.1,19.7,17.0,6.45,0.655,0.147,0.198
2022,12,Winter,Surguja,Urban,Agricultural,77.34,728,22.1,19.7,17.0,6.45,0.655,0.147,0.198
2022,12,Winter,Surguja,Rural,Residential,529.9,728,22.1,19.7,17.0,6.45,0.655,0.147,0.198
2022,12,Winter,Surguja,Rural,Commercial,404.67,728,22.1,19.7,17.0,6.45,0.655,0.147,0.198
2022,12,Winter,Surguja,Rural,Industrial,5221.58,728,22.1,19.7,17.0,6.45,0.655,0.147,0.198
2022,12,Winter,Surguja,Rural,Agricultural,324.62,728,22.1,19.7,17.0,6.45,0.655,0.147,0.198
2022,12,Winter,Bastar,Urban,Residential,785.72,600,25.5,14.2,18.0,6.43,0.655,0.147,0.198
2022,12,Winter,Bastar,Urban,Commercial,1561.34,600,25.5,14.2,18.0,6.43,0.655,0.147,0.198
2022,12,Winter,Bastar,Urban,Industrial,2961.57,600,25.5,14.2,18.0,6.43,0.655,0.147,0.198
2022,12,Winter,Bastar,Urban,Agricultural,89.29,600,25.5,14.2,18.0,6.43,0.655,0.147,0.198
2022,12,Winter,Bastar,Rural,Residential,607.91,600,25.5,14.2,18.0,6.43,0.655,0.147,0.198
2022,12,Winter,Bastar,Rural,Commercial,885.54,600,25.5,14.2,18.0,6.43,0.655,0.147,0.198
2022,12,Winter,Bastar,Rural,Industrial,465.3,600,25.5,14.2,18.0,6.43,0.655,0.147,0.198
2022,12,Winter,Bastar,Rural,Agricultural,201.88,600,25.5,14.2,18.0,6.43,0.655,0.147,0.198
2022,12,Winter,Rajnandgaon,Urban,Residential,895.65,568,22.0,20.9,16.2,6.38,0.655,0.147,0.198
2022,12,Winter,Rajnandgaon,Urban,Commercial,1675.39,568,22.0,20.9,16.2,6.38,0.655,0.147,0.198
2022,12,Winter,Rajnandgaon,Urban,Industrial,10182.62,568,22.0,20.9,16.2,6.38,0.655,0.147,0.198
2022,12,Winter,Rajnandgaon,Urban,Agricultural,73.58,568,22.0,20.9,16.2,6.38,0.655,0.147,0.198
2022,12,Winter,Rajnandgaon,Rural,Residential,177.14,568,22.0,20.9,16.2,6.38,0.655,0.147,0.198
2022,12,Winter,Rajnandgaon,Rural,Commercial,381.14,568,22.0,20.9,16.2,6.38,0.655,0.147,0.198
2022,12,Winter,Rajnandgaon,Rural,Industrial,3671.75,568,22.0,20.9,16.2,6.38,0.655,0.147,0.198
2022,12,Winter,Rajnandgaon,Rural,Agricultural,167.94,568,22.0,20.9,16.2,6.38,0.655,0.147,0.198
2023,1,Winter,Raipur,Urban,Residential,1202.53,1865,23.5,27.0,14.8,6.7,0.644,0.137,0.219
2023,1,Winter,Raipur,Urban,Commercial,1548.84,1865,23.5,27.0,14.8,6.7,0.644,0.137,0.219
2023,1,Winter,Raipur,Urban,Industrial,4772.49,1865,23.5,27.0,14.8,6.7,0.644,0.137,0.219
2023,1,Winter,Raipur,Urban,Agricultural,182.33,1865,23.5,27.0,14.8,6.7,0.644,0.137,0.219
2023,1,Winter,Raipur,Rural,Residential,265.26,1865,23.5,27.0,14.8,6.7,0.644,0.137,0.219
2023,1,Winter,Raipur,Rural,Commercial,602.56,1865,23.5,27.0,14.8,6.7,0.644,0.137,0.219
2023,1,Winter,Raipur,Rural,Industrial,924.3,1865,23.5,27.0,14.8,6.7,0.644,0.137,0.219
2023,1,Winter,Raipur,Rural,Agricultural,500.24,1865,23.5,27.0,14.8,6.7,0.644,0.137,0.219
2023,1,Winter,Bilaspur,Urban,Residential,1033.13,1204,24.1,22.7,14.9,6.63,0.644,0.137,0.219
2023,1,Winter,Bilaspur,Urban,Commercial,1435.73,1204,24.1,22.7,14.9,6.63,0.644,0.137,0.219
2023,1,Winter,Bilaspur,Urban,Industrial,5481.26,1204,24.1,22.7,14.9,6.63,0.644,0.137,0.219
2023,1,Winter,Bilaspur,Urban,Agricultural,48.88,1204,24.1,22.7,14.9,6.63,0.644,0.137,0.219
2023,1,Winter,Bilaspur,Rural,Residential,337.09,1204,24.1,22.7,14.9,6.63,0.644,0.137,0.219
2023,1,Winter,Bilaspur,Rural,Commercial,566.47,1204,24.1,22.7,14.9,6.63,0.644,0.137,0.219
2023,1,Winter,Bilaspur,Rural,Industrial,2324.52,1204,24.1,22.7,14.9,6.63,0.644,0.137,0.219
2023,1,Winter,Bilaspur,Rural,Agricultural,331.13,1204,24.1,22.7,14.9,6.63,0.644,0.137,0.219
2023,1,Winter,Durg,Urban,Residential,754.26,1104,23.4,27.0,14.0,6.84,0.644,0.137,0.219
2023,1,Winter,Durg,Urban,Commercial,2208.65,1104,23.4,27.0,14.0,6.84,0.644,0.137,0.219
2023,1,Winter,Durg,Urban,Industrial,19380.38,1104,23.4,27.0,14.0,6.84,0.644,0.137,0.219
2023,1,Winter,Durg,Urban,Agricultural,79.19,1104,23.4,27.0,14.0,6.84,0.644,0.137,0.219
2023,1,Winter,Durg,Rural,Residential,687.73,1104,23.4,27.0,14.0,6.84,0.644,0.137,0.219
2023,1,Winter,Durg,Rural,Commercial,894.75,1104,23.4,27.0,14.0,6.84,0.644,0.137,0.219
2023,1,Winter,Durg,Rural,Industrial,2349.98,1104,23.4,27.0,14.0,6.84,0.644,0.137,0.219
2023,1,Winter,Durg,Rural,Agricultural,240.95,1104,23.4,27.0,14.0,6.84,0.644,0.137,0.219
2023,1,Winter,Korba,Urban,Residential,615.42,1015,23.5,78.1,16.2,6.76,0.644,0.137,0.219
2023,1,Winter,Korba,Urban,Commercial,1635.41,1015,23.5,78.1,16.2,6.76,0.644,0.137,0.219
2023,1,Winter,Korba,Urban,Industrial,72139.39,1015,23.5,78.1,16.2,6.76,0.644,0.137,0.219
2023,1,Winter,Korba,Urban,Agricultural,221.74,1015,23.5,78.1,16.2,6.76,0.644,0.137,0.219
2023,1,Winter,Korba,Rural,Residential,479.52,1015,23.5,78.1,16.2,6.76,0.644,0.137,0.219
2023,1,Winter,Korba,Rural,Commercial,1253.63,1015,23.5,78.1,16.2,6.76,0.644,0.137,0.219
2023,1,Winter,Korba,Rural,Industrial,20118.19,1015,23.5,78.1,16.2,6.76,0.644,0.137,0.219
2023,1,Winter,Korba,Rural,Agricultural,285.43,1015,23.5,78.1,16.2,6.76,0.644,0.137,0.219
2023,1,Winter,Raigarh,Urban,Residential,1444.69,949,23.5,69.7,16.0,6.64,0.644,0.137,0.219
2023,1,Winter,Raigarh,Urban,Commercial,2626.55,949,23.5,69.7,16.0,6.64,0.644,0.137,0.219
2023,1,Winter,Raigarh,Urban,Industrial,57760.26,949,23.5,69.7,16.0,6.64,0.644,0.137,0.219
2023,1,Winter,Raigarh,Urban,Agricultural,143.89,949,23.5,69.7,16.0,6.64,0.644,0.137,0.219
2023,1,Winter,Raigarh,Rural,Residential,908.11,949,23.5,69.7,16.0,6.64,0.644,0.137,0.219
2023,1,Winter,Raigarh,Rural,Commercial,455.47,949,23.5,69.7,16.0,6.64,0.644,0.137,0.219
2023,1,Winter,Raigarh,Rural,Industrial,1861.95,949,23.5,69.7,16.0,6.64,0.644,0.137,0.219
2023,1,Winter,Raigarh,Rural,Agricultural,586.45,949,23.5,69.7,16.0,6.64,0.644,0.137,0.219
2023,1,Winter,Surguja,Urban,Residential,653.96,714,23.7,17.2,17.3,6.79,0.644,0.137,0.219
2023,1,Winter,Surguja,Urban,Commercial,1960.68,714,23.7,17.2,17.3,6.79,0.644,0.137,0.219
2023,1,Winter,Surguja,Urban,Industrial,5234.93,714,23.7,17.2,17.3,6.79,0.644,0.137,0.219
2023,1,Winter,Surguja,Urban,Agricultural,127.55,714,23.7,17.2,17.3,6.79,0.644,0.137,0.219
2023,1,Winter,Surguja,Rural,Residential,543.36,714,23.7,17.2,17.3,6.79,0.644,0.137,0.219
2023,1,Winter,Surguja,Rural,Commercial,953.54,714,23.7,17.2,17.3,6.79,0.644,0.137,0.219
2023,1,Winter,Surguja,Rural,Industrial,4945.58,714,23.7,17.2,17.3,6.79,0.644,0.137,0.219
2023,1,Winter,Surguja,Rural,Agricultural,232.32,714,23.7,17.2,17.3,6.79,0.644,0.137,0.219
2023,1,Winter,Bastar,Urban,Residential,579.44,644,24.1,16.2,18.0,6.8,0.644,0.137,0.219
2023,1,Winter,Bastar,Urban,Commercial,1020.38,644,24.1,16.2,18.0,6.8,0.644,0.137,0.219
2023,1,Winter,Bastar,Urban,Industrial,7674.04,644,24.1,16.2,18.0,6.8,0.644,0.137,0.219
2023,1,Winter,Bastar,Urban,Agricultural,70.27,644,24.1,16.2,18.0,6.8,0.644,0.137,0.219
2023,1,Winter,Bastar,Rural,Residential,265.82,644,24.1,16.2,18.0,6.8,0.644,0.137,0.219
2023,1,Winter,Bastar,Rural,Commercial,316.13,644,24.1,16.2,18.0,6.8,0.644,0.137,0.219
2023,1,Winter,Bastar,Rural,Industrial,3436.38,644,24.1,16.2,18.0,6.8,0.644,0.137,0.219
2023,1,Winter,Bastar,Rural,Agricultural,476.13,644,24.1,16.2,18.0,6.8,0.644,0.137,0.219
2023,1,Winter,Rajnandgaon,Urban,Residential,843.53,619,23.1,20.7,17.7,6.86,0.644,0.137,0.219
2023,1,Winter,Rajnandgaon,Urban,Commercial,678.99,619,23.1,20.7,17.7,6.86,0.644,0.137,0.219
2023,1,Winter,Rajnandgaon,Urban,Industrial,11277.32,619,23.1,20.7,17.7,6.86,0.644,0.137,0.219
2023,1,Winter,Rajnandgaon,Urban,Agricultural,81.05,619,23.1,20.7,17.7,6.86,0.644,0.137,0.219
2023,1,Winter,Rajnandgaon,Rural,Residential,513.16,619,23.1,20.7,17.7,6.86,0.644,0.137,0.219
2023,1,Winter,Rajnandgaon,Rural,Commercial,629.72,619,23.1,20.7,17.7,6.86,0.644,0.137,0.219
2023,1,Winter,Rajnandgaon,Rural,Industrial,5155.7,619,23.1,20.7,17.7,6.86,0.644,0.137,0.219
2023,1,Winter,Rajnandgaon,Rural,Agricultural,209.59,619,23.1,20.7,17.7,6.86,0.644,0.137,0.219
2023,2,Winter,Raipur,Urban,Residential,1642.25,1959,25.8,30.5,14.9,6.8,0.668,0.121,0.211
2023,2,Winter,Raipur,Urban,Commercial,1941.25,1959,25.8,30.5,14.9,6.8,0.668,0.121,0.211
2023,2,Winter,Raipur,Urban,Industrial,21743.89,1959,25.8,30.5,14.9,6.8,0.668,0.121,0.211
2023,2,Winter,Raipur,Urban,Agricultural,50.63,1959,25.8,30.5,14.9,6.8,0.668,0.121,0.211
2023,2,Winter,Raipur,Rural,Residential,376.83,1959,25.8,30.5,14.9,6.8,0.668,0.121,0.211
2023,2,Winter,Raipur,Rural,Commercial,1044.95,1959,25.8,30.5,14.9,6.8,0.668,0.121,0.211
2023,2,Winter,Raipur,Rural,Industrial,1875.68,1959,25.8,30.5,14.9,6.8,0.668,0.121,0.211
2023,2,Winter,Raipur,Rural,Agricultural,523.18,1959,25.8,30.5,14.9,6.8,0.668,0.121,0.211
2023,2,Winter,Bilaspur,Urban,Residential,1303.62,1184,24.9,23.7,15.0,6.63,0.668,0.121,0.211
2023,2,Winter,Bilaspur,Urban,Commercial,1031.14,1184,24.9,23.7,15.0,6.63,0.668,0.121,0.211
2023,2,Winter,Bilaspur,Urban,Industrial,2212.49,1184,24.9,23.7,15.0,6.63,0.668,0.121,0.211
2023,2,Winter,Bilaspur,Urban,Agricultural,130.63,1184,24.9,23.7,15.0,6.63,0.668,0.121,0.211
2023,2,Winter,Bilaspur,Rural,Residential,281.1,1184,24.9,23.7,15.0,6.63,0.668,0.121,0.211
2023,2,Winter,Bilaspur,Rural,Commercial,698.87,1184,24.9,23.7,15.0,6.63,0.668,0.121,0.211
2023,2,Winter,Bilaspur,Rural,Industrial,711.13,1184,24.9,23.7,15.0,6.63,0.668,0.121,0.211
2023,2,Winter,Bilaspur,Rural,Agricultural,586.9,1184,24.9,23.7,15.0,6.63,0.668,0.121,0.211
2023,2,Winter,Durg,Urban,Residential,376.34,1111,21.5,24.6,14.4,6.65,0.668,0.121,0.211
2023,2,Winter,Durg,Urban,Commercial,1443.92,1111,21.5,24.6,14.4,6.65,0.668,0.121,0.211
2023,2,Winter,Durg,Urban,Industrial,23226.78,1111,21.5,24.6,14.4,6.65,0.668,0.121,0.211
2023,2,Winter,Durg,Urban,Agricultural,144.69,1111,21.5,24.6,14.4,6.65,0.668,0.121,0.211
2023,2,Winter,Durg,Rural,Residential,247.36,1111,21.5,24.6,14.4,6.65,0.668,0.121,0.211
